1,Kepler-98,Kepler-98 b,1,1.54168000,,,,285.661662,37.964506,12.899,Kepler-band,0.99,1.11,,0.01100,,,,2455003.543280,-30.98,0.5000,0
1,Kepler-99,Kepler-99 b,1,4.60358000,,,,297.354004,41.300049,12.970,Kepler-band,0.79,0.73,,0.01900,,,,2455004.838930,-23.00,0.5000,0
1,Kepler-100,Kepler-100 b,3,6.88705000,,,,291.385979,41.990273,11.197,Kepler-band,1.08,1.49,,0.02300,,,,2454966.177970,-60.44,3.7000,0
1,Kepler-100,Kepler-100 c,3,12.81590000,,,,291.385979,41.990273,11.197,Kepler-band,1.08,1.49,,0.02218,,,,2454955.947130,-60.44,3.7000,0
1,Kepler-100,Kepler-100 d,3,35.33310000,,,,291.385979,41.990273,11.197,Kepler-band,1.08,1.49,,0.00944,,,,2454986.980310,-60.44,3.7000,0
1,Kepler-101,Kepler-101 b,2,3.48768120,0.047400,0.086000,85.820,283.255489,48.355228,13.800,V (Johnson),1.17,1.56,,0.16000,,,0.1610000,2455088.779950,-77.71,2.6000,0
1,Kepler-101,Kepler-101 c,2,6.02976000,0.068400,0.000000,84.600,283.255489,48.355228,13.800,V (Johnson),1.17,1.56,,0.01000,,,0.1600000,2454965.486000,-77.71,2.6000,0
1,Kepler-102,Kepler-102 b,5,5.28696000,,,,281.482749,47.208031,11.492,Kepler-band,0.81,0.76,,0.01353,,,,2454968.849200,-27.67,0.5000,0
1,Kepler-102,Kepler-102 c,5,7.07142000,,,,281.482749,47.208031,11.492,Kepler-band,0.81,0.76,,0.00944,,,,2454972.984860,-27.67,0.5000,0
1,Kepler-102,Kepler-102 d,5,10.31170000,,,,281.482749,47.208031,11.492,Kepler-band,0.81,0.76,,0.01200,,,,2454967.079200,-27.67,0.5000,0
1,Kepler-102,Kepler-102 e,5,16.14570000,,,,281.482749,47.208031,11.492,Kepler-band,0.81,0.76,,0.02800,,,,2454967.753840,-27.67,0.5000,0
1,Kepler-102,Kepler-102 f,5,27.45360000,,,,281.482749,47.208031,11.492,Kepler-band,0.81,0.76,,0.01636,,,,2454978.025650,-27.67,0.5000,0
1,Kepler-103,Kepler-103 b,2,15.96540000,,,,288.984555,40.064521,12.287,Kepler-band,1.09,1.44,,0.03100,,,,2454975.176140,-28.28,2.5000,0
1,Kepler-103,Kepler-103 c,2,179.61200000,,,,288.984555,40.064521,12.287,Kepler-band,1.09,1.44,,0.11400,,,,2455128.325810,-28.28,2.5000,0
1,Kepler-104,Kepler-104 b,3,11.42754800,0.094000,,,287.604612,42.166779,12.596,Kepler-band,,1.35,,,,,0.1902000,2454970.613050,4.51,,0
1,Kepler-104,Kepler-104 c,3,23.66820500,0.153000,,,287.604612,42.166779,12.596,Kepler-band,,1.35,,,,,0.2447000,2454965.715970,4.51,,0
1,Kepler-104,Kepler-104 d,3,51.75539400,0.257000,,,287.604612,42.166779,12.596,Kepler-band,,1.35,,,,,0.3110000,2455104.086110,4.51,,0
1,Kepler-105,Kepler-105 b,2,5.41220000,0.066000,0.470000,85.940,287.887325,46.276237,12.791,Kepler-band,0.96,0.89,,,,0.060000,0.1375000,2454966.142400,1.97,,0
1,Kepler-105,Kepler-105 c,2,7.12620000,,,,287.887325,46.276237,12.791,Kepler-band,0.96,0.89,,0.01447,,,,2456464.599200,1.97,,0
1,Kepler-143,Kepler-143 c,2,27.08251100,0.181000,,,298.067706,49.412605,13.770,Kepler-band,,1.36,,,,,0.2126000,2455024.806130,,,0
1,Kepler-144,Kepler-144 b,2,5.88527300,0.066000,,,281.915678,42.775513,11.992,Kepler-band,,1.24,,,,,0.0780000,2455007.425650,-1.36,,0
1,Kepler-144,Kepler-144 c,2,10.10466500,0.094000,,,281.915678,42.775513,11.992,Kepler-band,,1.24,,,,,0.0949000,2454968.553440,-1.36,,0
1,Kepler-145,Kepler-145 b,2,22.95100000,,,,291.387762,44.529106,11.931,Kepler-band,1.28,1.98,,0.11700,,,,,-26.09,,0
1,Kepler-145,Kepler-145 c,2,42.88200000,,,,291.387762,44.529106,11.931,Kepler-band,1.28,1.98,,0.25000,,,,,-26.09,,0
1,Kepler-146,Kepler-146 b,2,31.15879900,0.200000,,,294.110756,38.710230,13.838,Kepler-band,,1.21,,,,,0.2162000,2455006.902720,,,0
1,Kepler-146,Kepler-146 c,2,76.73217100,0.364000,,,294.110756,38.710230,13.838,Kepler-band,,1.21,,,,,0.2590000,2455033.670820,,,0
1,Kepler-147,Kepler-147 b,2,12.61058400,0.113000,,,287.975766,39.087181,13.954,Kepler-band,,1.47,,,,,0.1853000,2454971.190150,,,0
1,Kepler-147,Kepler-147 c,2,33.41642300,0.216000,,,287.975766,39.087181,13.954,Kepler-band,,1.47,,,,,0.3039000,2455004.333830,,,0
1,Kepler-148,Kepler-148 b,3,1.72936600,0.028000,,,289.786216,46.858788,15.342,Kepler-band,,0.85,,,,,0.0732000,2454966.818530,,,0
1,Kepler-148,Kepler-148 c,3,4.18004300,0.050000,,,289.786216,46.858788,15.342,Kepler-band,,0.85,,,,,0.1034000,2455006.719280,,,0
1,Kepler-149,Kepler-149 b,3,29.19894300,0.184000,,,285.853667,38.384119,14.001,Kepler-band,,0.95,,,,,0.2114000,2455018.440220,,,0
1,Kepler-149,Kepler-149 c,3,55.32832800,0.281000,,,285.853667,38.384119,14.001,Kepler-band,,0.95,,,,,0.2895000,2455019.326650,,,0
1,Kepler-149,Kepler-149 d,3,160.01803200,0.571000,,,285.853667,38.384119,14.001,Kepler-band,,0.95,,,,,0.2146000,2455084.283480,,,0
1,Kepler-150,Kepler-150 b,5,3.42805400,0.044000,,,288.234084,40.520905,14.985,Kepler-band,,0.94,,,,,0.0962000,2454965.367940,,,0
1,Kepler-150,Kepler-150 c,5,7.38199800,0.073000,,,288.234084,40.520905,14.985,Kepler-band,,0.94,,,,,0.1302000,2455006.071230,,,0
1,Kepler-150,Kepler-150 d,5,12.56093000,0.104000,,,288.234084,40.520905,14.985,Kepler-band,,0.94,,,,,0.1568000,2454999.795880,,,0
0,HD 34445,HD 34445 b,6,1049.00000000,2.070000,0.270000,,79.420746,7.353343,7.328,V (Johnson),1.14,1.38,,,0.82000,,,,-79.40,2.7000,0
0,HD 37124,HD 37124 b,3,154.37800000,0.533640,0.054000,,84.260361,20.730787,7.700,V (Johnson),0.85,,2450305.000000,,0.67500,,,,-23.10,1.2000,0
0,HD 37124,HD 37124 c,3,885.50000000,1.710000,0.125000,,84.260361,20.730787,7.700,V (Johnson),0.85,,2449534.000000,,0.65200,,,,-23.10,1.2000,0
0,HD 37124,HD 37124 d,3,1862.00000000,2.807000,0.160000,,84.260361,20.730787,7.700,V (Johnson),0.85,,2448558.000000,,0.69600,,,,-23.10,1.2000,0
0,HD 37605,HD 37605 b,2,55.01292000,0.277000,0.674500,,85.007210,6.060579,8.670,V (Johnson),0.94,0.91,2463048.160000,,2.69000,,,,-21.81,1.0000,0
0,HD 37605,HD 37605 c,2,2720.00000000,3.740000,0.030000,,85.007210,6.060579,8.670,V (Johnson),0.94,0.91,2464881.000000,,3.19000,,,,-21.81,1.0000,0
0,HD 38283,HD 38283 b,1,363.20001000,1.020000,0.410000,,84.258408,-73.699341,6.696,V (Johnson),1.37,1.49,,,0.40000,,,,61.30,3.0000,0
0,HD 38529,HD 38529 b,2,14.30944000,0.129400,0.280000,,86.645470,1.168193,5.950,V (Johnson),1.41,2.56,2454384.590000,,0.79700,,,,30.20,3.9000,0
0,HD 38529,HD 38529 c,2,2136.10000000,3.640000,0.340700,,86.645470,1.168193,5.950,V (Johnson),1.41,2.56,2452255.900000,,12.99000,,,,30.20,3.9000,0
